date,02T,03T,05T,10T,11T,12T,50T,52T,53T,54T,59T,61T
30/3/2016,,,,,,,,,,61,41,43
31/3/2016,,,,,,,,,,61,44,48
1/4/2016,,,,,,,,,,59,40,41
2/4/2016,,,,,,,,,,53,28,31
3/4/2016,,,,,,,,,,46,,27
4/4/2016,,,,,,,,,,,24,28
5/4/2016,,,,,,,,,,,,25
6/4/2016,,,,,,,,,,,25,30
7/4/2016,,,,,,,,,,38,,29
8/4/2016,,,,,,,,,,33,26,28
9/4/2016,,,,,,,,,,27,45,24
10/4/2016,,,,,,,,,,40,30,28
11/4/2016,,,,,,,,,,53,,39
12/4/2016,,,,,,,,,,62,36,44
13/4/2016,,,,,,,,,,54,40,47
14/4/2016,,,,,,,,,,43,37,46
15/4/2016,,,,,,,,,,50,,40
16/4/2016,,,,,,,,,,40,,38
17/4/2016,,,,,,,,,,49,,35
18/4/2016,,,,,,,,,,40,,34
19/4/2016,,,,,,,,,,,35,26
20/4/2016,,,,,,,,,,29,17,23
21/4/2016,,,,,,,,,,37,32,23
22/4/2016,,,,,,,,,,50,29,33
23/4/2016,,,,,,,,,,41,34,33
24/4/2016,,,,,,,,,,,27,30
25/4/2016,,,,,,,,,,36,,30
26/4/2016,,,,,,,,,,39,27,31
27/4/2016,,,,,,,,,,45,,39
28/4/2016,,,,,,,,,,,36,37
29/4/2016,,,,,,,,,,,,35
30/4/2016,,,,,,,,,,,22,24
1/5/2016,,,,,,,,,,,20,28
2/5/2016,,,,,,,,,,30,14,19
3/5/2016,,,,,,,,,,34,16,21
4/5/2016,,,,,,,,,,29,13,18
5/5/2016,,,,,,,,,,31,14,19
6/5/2016,,,,,,,,,,29,16,15
7/5/2016,,,,,,,,,,29,16,10
8/5/2016,,,,,,,,,,28,12,8
9/5/2016,,,,,,,,,,28,14,9
10/5/2016,,,,,,,,,,27,11,8
11/5/2016,,,,,,,,,,32,19,14
12/5/2016,,,,,,,,,,34,24,21
13/5/2016,,,,,,,,,,40,20,19
14/5/2016,,,,,,,,,,49,20,23
15/5/2016,,,,,,,,,,34,15,17
16/5/2016,,,,,,,,,,36,32,30
17/5/2016,,,,,,,,,,40,32,31
18/5/2016,,,,,,,,,,29,25,17
19/5/2016,,,,,,,,,,29,18,15
20/5/2016,,,,,,,,,,25,18,12
21/5/2016,,,,,,,,,,22,10,7
22/5/2016,,,,,,,,,,23,12,8
23/5/2016,,,,,,,,,,20,13,14
24/5/2016,,,,,,,,,,30,17,14
25/5/2016,,,,,,,,,,21,16,14
26/5/2016,,,,,,,,,,32,15,12
27/5/2016,,,,,,,,,,31,16,15
28/5/2016,,,,,,,,,,33,16,13
29/5/2016,,,,,,,,,,31,18,15
30/5/2016,,,,,,,,,,25,22,20
31/5/2016,,,,,,,,,,28,20,13
1/6/2016,,,,,,,,,,,20,9
2/6/2016,,,,,,,,,,,20,7
3/6/2016,,,,,,,,,,,16,6
4/6/2016,,,,,,,,,,,17,10
5/6/2016,,,,,,,,,,,21,11
6/6/2016,,,,,,,,,,,17,14
7/6/2016,,,,,,,,,,,18,11
8/6/2016,,,,,,,,,,,17,11
9/6/2016,,,,,,,,,,,14,10
10/6/2016,,,,,,,,,,,,10
11/6/2016,,,,,,,,,,,24,13
12/6/2016,,,,,,,,,,,12,9
13/6/2016,,,,,,,,,,,13,9
14/6/2016,,,,,,,,,,,12,7
15/6/2016,,,,,,,,,,,15,7
16/6/2016,,,,,,,,,,,15,9
17/6/2016,,,,,,,,,,,17,10
18/6/2016,,,,,,,,,,,19,13
19/6/2016,,,,,,,,,,,22,17
20/6/2016,,,,,,,,,,,27,19
21/6/2016,,,,,,,,,,,20,16
22/6/2016,,,,,,,,,,,15,13
23/6/2016,,,14,,,,,15,,,19,14
24/6/2016,,,9,,,,,10,,,13,10
25/6/2016,,,11,,,,,9,,,13,10
26/6/2016,,,12,,,,,13,,,15,11
27/6/2016,,,17,,,,,16,,,16,14
28/6/2016,,,16,,,,,17,,,14,13
29/6/2016,,,16,,,,,14,,,15,10
30/6/2016,,,15,,,,,18,,,16,13
1/7/2016,,,15,,,,,17,,,17,12
2/7/2016,,,19,,,,,19,,,18,15
3/7/2016,,,20,,,,,23,,,23,17
4/7/2016,,,24,,,,,26,,,30,20
5/7/2016,,,25,,,,,28,,,34,25
6/7/2016,,,,,,,,25,,,20,18
7/7/2016,,,,,,,,17,,,14,12
8/7/2016,,,13,,,,,14,,,12,10
9/7/2016,,,16,,,,,14,,,12,11
10/7/2016,,,13,,,,,11,,,12,
11/7/2016,,,18,,,,,18,,,13,
12/7/2016,,,25,,,,,26,,,26,
13/7/2016,,,23,,,,,23,,,24,24
14/7/2016,,,19,,,,,20,,,24,22
15/7/2016,,,21,,,,,22,,,20,24
16/7/2016,,,25,,,,,21,,,20,22
17/7/2016,,,16,,,,,16,,,13,18
18/7/2016,,,16,,,,,14,,,13,16
19/7/2016,,,11,,,,,11,,,11,14
20/7/2016,,,11,,,,,13,,,14,15
21/7/2016,,,12,,,,,14,,,13,14
22/7/2016,,,12,,,,,17,,,14,16
23/7/2016,,,13,,,,,15,,,11,16
24/7/2016,,,15,,,,,21,,,18,21
25/7/2016,,,24,,,,,26,,,,29
26/7/2016,,,17,,,,,17,,,13,16
27/7/2016,,,15,,,,,16,,,11,16
28/7/2016,,,19,,,,,18,,27,14,16
29/7/2016,,,20,,,,,22,,28,13,16
30/7/2016,,,16,,,,,16,,21,11,17
31/7/2016,,,20,,,,,20,,25,15,19
1/8/2016,,,16,,,,,16,,26,9,15
2/8/2016,,,22,,,,,21,,,16,18
3/8/2016,,,19,,,,,20,,,18,19
4/8/2016,,,22,,,,,21,,,,18
5/8/2016,,,26,,,,,31,,,18,25
6/8/2016,,,18,,,,,24,,,19,20
7/8/2016,,,16,,,,,18,,,16,16
8/8/2016,,,14,,,,,16,,,9,15
9/8/2016,,,20,,,,,22,,,17,22
10/8/2016,,,25,,,,,27,,,20,25
11/8/2016,,,26,,,,,24,,,16,23
12/8/2016,,,21,,,,,20,,,11,17
13/8/2016,,,22,,,,,20,,,14,19
14/8/2016,,,20,,,,,24,,,16,18
15/8/2016,,,23,,,,,22,,,14,18
16/8/2016,,,19,,,,,20,,,15,19
17/8/2016,,,22,,,,,21,,,20,23
18/8/2016,,,28,,,,,32,,,21,25
19/8/2016,,,26,,,,,28,,,21,23
20/8/2016,,,21,,,,,21,,,20,21
21/8/2016,,,29,,,,,25,,,22,25
22/8/2016,,,23,,,,,25,,,17,19
23/8/2016,,,25,,,,,23,,,18,21
24/8/2016,,,26,,,,,28,,,23,23
25/8/2016,,,23,,,,,25,,,24,22
26/8/2016,,,22,,,,,21,,,21,21
27/8/2016,,,16,,,,,19,,,19,16
28/8/2016,,,22,,,,,19,,,17,17
29/8/2016,,,17,,,,,18,,,14,15
30/8/2016,,,14,,,,,16,,,13,13
31/8/2016,,,19,,,,,20,,,17,13
1/9/2016,,,20,,,,,22,,,,16
2/9/2016,,,20,,,,,20,,,,15
3/9/2016,,,15,,,,,14,,,9,13
4/9/2016,,,14,,,,,16,,,9,11
5/9/2016,,,16,,,,,15,,,9,13
6/9/2016,,,17,,,,,16,,,11,
7/9/2016,,,13,,,,,16,,,10,
8/9/2016,,,18,,,,,21,,,14,16
9/9/2016,,,24,,,,,29,,,20,25
10/9/2016,,,21,,,,,23,,,13,17
11/9/2016,,,21,,,,,19,,,14,16
12/9/2016,,,22,,,,,22,,,16,16
13/9/2016,,,23,,,,,25,,,17,17
14/9/2016,,,19,,,,,20,,,10,15
15/9/2016,,,26,,,,,25,,,18,
16/9/2016,,,21,,,,,23,,,14,9
17/9/2016,,,16,,,,,17,,,11,5
18/9/2016,,,18,,,,,18,,,11,7
19/9/2016,,,20,,,,,23,,,16,12
20/9/2016,,,28,,,,,31,,,21,
21/9/2016,,,25,,,,,28,,,16,
22/9/2016,,,27,,,,,31,,,21,
23/9/2016,,,25,,,,,36,,,29,
24/9/2016,,,29,,,,,37,,,25,18
25/9/2016,,,17,,,,,,,,17,9
26/9/2016,,,20,,,,,,,,16,
27/9/2016,,,17,,,,,11,,,14,
28/9/2016,,,18,,,,,16,,,13,
29/9/2016,,,16,,,,,16,,,13,11
30/9/2016,,,16,,,,,16,,,14,12
1/10/2016,,,16,,,,,16,,,11,11
2/10/2016,,,23,,,,,22,,,17,
3/10/2016,,,22,,,,,18,,,15,19
4/10/2016,,,21,,,,,22,,,20,16
5/10/2016,,,32,,,,,27,,,23,21
6/10/2016,,,24,,,,,26,,,23,20
7/10/2016,,,22,,,,,19,,,15,15
8/10/2016,,,20,,,,,18,,,14,13
9/10/2016,,,20,,,,,20,,,16,
10/10/2016,,,22,,,,,19,,,14,
11/10/2016,,,31,,,,,37,,,24,
12/10/2016,,,35,,,,,37,,,29,30
13/10/2016,,,44,,,,,54,,,41,36
14/10/2016,,,41,,,,,48,,,34,
15/10/2016,,,40,,,,,35,,,23,
16/10/2016,,,27,,,,,26,,,20,
17/10/2016,,,31,,,,,34,,,25,
18/10/2016,,,47,,,,,60,,,42,
19/10/2016,,,30,,,,,31,,,28,
20/10/2016,,,16,,,,,17,,,16,
21/10/2016,,,22,,,,,21,,,16,
22/10/2016,,,25,,,,,23,,,15,
23/10/2016,,,25,,,,,26,,,12,
24/10/2016,,,34,,,,,34,,,22,
25/10/2016,,,35,,,,,33,,,18,
26/10/2016,,,30,,,,,26,,,21,16
27/10/2016,,,26,,,,,20,,,16,14
28/10/2016,,,33,,,,,26,,,18,17
29/10/2016,,,30,,,,,25,,,15,14
30/10/2016,,,25,,,,,23,,,14,14
31/10/2016,,,23,,,,,17,,,13,10
1/11/2016,,,22,,,,,20,,,14,12
2/11/2016,,,27,,,,,19,,,14,12
3/11/2016,,,30,,,,,30,,,18,21
4/11/2016,,,43,,,,,39,,,26,31
5/11/2016,,,66,,,,,56,,,33,41
6/11/2016,,,75,,,,,75,,,45,54
7/11/2016,,,62,,,,,81,,,64,49
8/11/2016,,,28,,,,,29,,,22,23
9/11/2016,,,32,,,,,30,,,26,23
10/11/2016,,,30,,,,,27,,,26,20
11/11/2016,,,26,,,,,25,,,17,15
12/11/2016,,,32,,,,,32,,,23,19
13/11/2016,,,25,,,,,23,,,17,19
14/11/2016,,,36,,,,,43,,,27,22
15/11/2016,,,32,,,,,38,,,21,15
16/11/2016,,,39,,,,,25,,,18,17
17/11/2016,,,36,,,,,31,,,23,22
18/11/2016,,,35,,,,,32,,,24,22
19/11/2016,,,34,,,,,43,,,27,
20/11/2016,,,45,,,,,40,,,25,
21/11/2016,,,51,,,,,56,,,36,
22/11/2016,,,46,,,,,49,,,32,
23/11/2016,,,48,,,,,55,,,37,44
24/11/2016,,,27,,,,,30,,,21,21
25/11/2016,,,36,,,,,35,,,25,28
26/11/2016,,,29,,,,,30,,,18,26
27/11/2016,,,21,,,,,16,,,10,17
28/11/2016,,,26,,,,,19,,,14,20
29/11/2016,,,32,,,,,34,,,22,27
30/11/2016,,,49,,,,,40,,,26,36
1/12/2016,,,33,,,,,,,,23,29
2/12/2016,,,37,,,,,,,,24,31
3/12/2016,,,38,,,,,37,,,26,33
4/12/2016,,,34,,,,,32,,,23,31
5/12/2016,,,31,,,,,36,,,23,32
6/12/2016,,,36,,,,,38,,,23,34
7/12/2016,,,53,,,,,56,,,32,45
8/12/2016,,,62,,,,,68,,,39,54
9/12/2016,,,62,,,,,63,,,35,51
10/12/2016,,,54,,,,,61,,,39,51
11/12/2016,,,67,,,,,80,,,45,63
12/12/2016,,,62,,,,,76,,,41,62
13/12/2016,,,61,,,,,76,,,39,54
14/12/2016,,,55,,,,,63,,,41,53
15/12/2016,,,28,,,,,26,,,18,24
16/12/2016,,,25,,,,,28,,,16,
17/12/2016,,,34,,,,,42,,,22,
18/12/2016,,,45,,,,,54,,,32,
19/12/2016,,,52,,,,,60,,,35,
20/12/2016,,,53,,,,,60,,,35,
21/12/2016,,,66,,,,,76,,,40,
22/12/2016,,,38,,,,,39,,,24,
23/12/2016,,,29,,,,,26,,,16,
24/12/2016,,,38,,,,,36,,,24,
25/12/2016,,,50,,,,,56,,,34,
26/12/2016,,,59,,,,,64,,,37,
27/12/2016,,,32,,,,,34,,,20,29
28/12/2016,,,29,,,,,30,,,17,27
29/12/2016,,,49,,,,,50,,,31,45
30/12/2016,,,49,,,,,51,,,29,49
31/12/2016,,,46,,,,,50,,,27,41
1/1/2017,,,33,,,,,34,,,21,28
2/1/2017,,,28,,,,,32,,,19,27
3/1/2017,,,31,,,,,34,,,19,32
4/1/2017,,,37,,,,,37,,,21,34
5/1/2017,,,45,,,,,45,,,29,40
6/1/2017,,,43,,,,,44,,,27,38
7/1/2017,,,46,,,,,52,,,30,42
8/1/2017,,,43,,,,,49,,,35,43
9/1/2017,,,35,,,,,39,,,27,33
10/1/2017,,,36,,,,,51,,,38,41
11/1/2017,,,25,,,,,29,,,17,24
12/1/2017,,,19,,,,,19,,,17,22
13/1/2017,,,29,,,,,27,,,20,30
14/1/2017,,,46,,,,,44,,,31,39
15/1/2017,,,62,,,,,54,,,40,51
16/1/2017,,,43,,,,,42,,,28,38
17/1/2017,,,36,,,,,36,,,23,35
18/1/2017,,,46,,,,,42,,,32,40
19/1/2017,,,42,,,,,47,,,41,38
20/1/2017,,,40,,,,,36,,,29,36
21/1/2017,,,37,,,,,35,,,27,34
22/1/2017,,,31,,,,,31,,,23,28
23/1/2017,,,38,,,,,35,,,25,32
24/1/2017,,,43,,,,,46,,,34,40
25/1/2017,,,55,,,,,57,,,45,48
26/1/2017,,,35,,,,,44,,,32,32
27/1/2017,,,38,,,,,43,,,27,35
28/1/2017,,,45,,,,,45,,,29,39
29/1/2017,,,58,,,,,62,,,47,53
30/1/2017,,,55,,,,,58,,,45,51
31/1/2017,,,52,,,,,58,,,46,50
1/2/2017,,,58,,,,,54,,,40,47
2/2/2017,,,49,,,,,59,,,48,50
3/2/2017,,,23,,,,,21,,,16,24
4/2/2017,,,43,,,,,35,,,28,38
5/2/2017,,,56,,,,,57,,,45,49
6/2/2017,,,70,,,,,68,,,52,62
7/2/2017,,,51,,,,,52,,,42,45
8/2/2017,,,37,,,,,38,,,31,35
9/2/2017,,,47,,,,,47,,,41,48
10/2/2017,,,50,,,,,52,,,43,53
11/2/2017,,,54,,,,,52,,,42,51
12/2/2017,,,45,,,,,51,,,38,51
13/2/2017,,,61,,,,,62,,,48,54
14/2/2017,,,71,,,,,75,,,59,67
15/2/2017,,,64,,,,,70,,,53,59
16/2/2017,,,58,,,,,66,,,51,57
17/2/2017,,,59,,,,,60,,,47,
18/2/2017,,,64,,,,,73,,,51,
19/2/2017,,,76,,,,,86,,,70,
20/2/2017,,,48,,,,,52,,,54,
21/2/2017,,,33,,,,,37,,,37,
22/2/2017,,,25,,,,,25,,,22,
23/2/2017,,,17,,,,,18,,,16,
24/2/2017,,,14,,,,,15,,,15,15
25/2/2017,,,18,,,,,16,,,17,24
26/2/2017,,,22,,,,,22,,,24,27
27/2/2017,,,38,,,,,42,,,32,39
28/2/2017,,,62,,,,,71,,,56,60
1/3/2017,,,61,,,,,67,,,50,57
2/3/2017,,,67,,,,,70,,,55,61
3/3/2017,,,65,,,,,86,,,63,65
4/3/2017,,,44,,,,,50,,,48,48
5/3/2017,,,34,,,,,38,,,36,37
6/3/2017,,,32,,,,,37,,,34,36
7/3/2017,,,28,,,,,29,,,28,30
8/3/2017,,,29,,,,,31,,,32,31
9/3/2017,,,28,,,,,29,,,30,29
10/3/2017,,,23,,,,,21,,,24,23
11/3/2017,,,25,,,,,24,,,22,23
12/3/2017,,,26,,,,,27,,,27,25
13/3/2017,,,31,,,,,40,,,35,32
14/3/2017,,,25,,,,,27,,,28,26
15/3/2017,,,26,,,,,25,,,22,26
16/3/2017,,,27,,,,,26,,,26,24
17/3/2017,,,27,,,,,25,,,27,25
18/3/2017,,,17,,,,,18,,,17,17
19/3/2017,,,16,,,,,15,,,,15
20/3/2017,,,14,,,,,14,,,14,14
21/3/2017,,,26,,,,,30,,,20,24
22/3/2017,,,26,,,,,29,,,29,25
23/3/2017,,,19,,,,,19,,,22,18
24/3/2017,,,18,,,,,18,,,15,17
25/3/2017,,,23,,,,,21,,,22,23
26/3/2017,,,25,,,,,21,,,24,29
27/3/2017,,,23,,,,,30,,,25,24
28/3/2017,,,38,,,,,38,,,29,34
29/3/2017,,,32,,,,,31,,,30,29
30/3/2017,,,24,,,,,23,,,30,28
31/3/2017,,,15,,,,,16,,,16,
1/4/2017,,,21,,,,,23,,,15,
2/4/2017,,,29,,,,,30,,,23,
3/4/2017,,,42,,,,,45,,,36,
4/4/2017,,,39,,,,,50,,,35,
5/4/2017,,,47,,,,,46,,,40,
6/4/2017,,,,,,,,33,,,27,
7/4/2017,,,,,,,,17,,,21,
8/4/2017,,,,,,,,14,,,12,14
9/4/2017,,,,,,,,,,,10,12
10/4/2017,,,,,,,,,,,10,10
11/4/2017,,,,,,,,9,,,10,10
12/4/2017,,,,,,,,7,,,8,11
13/4/2017,,,,,,,,10,,,10,12
14/4/2017,,,,,,,,19,,,17,16
15/4/2017,,,,,,,,15,,,16,18
16/4/2017,,,,,,,,16,,,15,16
17/4/2017,,,,,,,,21,,,20,20
18/4/2017,,,12,,,,,18,,,14,
19/4/2017,,,,,,,,14,,,10,
20/4/2017,,,,,,,,24,,,21,20
21/4/2017,,,,,,,,37,,,28,31
22/4/2017,,,43,,,,,48,,,45,46
23/4/2017,,,43,,,,,48,,,43,44
24/4/2017,,,,,,,,40,,,39,38
25/4/2017,,,,,,,,36,,,31,31
26/4/2017,,,,,,,,36,,,33,31
27/4/2017,,,,,,,,34,,,31,29
28/4/2017,,,,,,,,33,,,31,28
29/4/2017,,,26,,,,,38,,,37,28
30/4/2017,,,25,,,,,34,,,29,30
1/5/2017,,,9,,,,,17,,,15,13
2/5/2017,,,12,,,,,18,,,16,16
3/5/2017,,,15,,,,,19,,,24,17
4/5/2017,,,17,,,,,21,,,25,20
5/5/2017,,,19,,,,,24,,,21,21
6/5/2017,,,30,,,,,42,,,38,32
7/5/2017,,,12,,,,,19,,,20,17
8/5/2017,,,14,,,,,20,,,22,21
9/5/2017,,,11,,,,,17,,,20,21
10/5/2017,,,18,,,,,26,,,32,23
11/5/2017,,,14,,,,,28,,,21,20
12/5/2017,,,,,,,,21,,,26,23
13/5/2017,,,,,,,,24,,,26,23
14/5/2017,,,,,,,,16,,,17,15
15/5/2017,,,,,,,,10,,,16,13
16/5/2017,,,,,,,,19,,,17,13
17/5/2017,,,,,,,,15,,,15,10
18/5/2017,,,,,,,,16,,,21,15
19/5/2017,,,18,,,,,31,,,35,25
20/5/2017,,,20,,,,,33,,,35,29
21/5/2017,,,17,,,,,23,,,21,22
22/5/2017,,,19,,,,,25,,,27,25
23/5/2017,,,,,,,,24,,,27,24
24/5/2017,,,,,,,,22,,,24,20
25/5/2017,,,14,,,,,17,,,26,16
26/5/2017,,,13,,,,,24,,,20,15
27/5/2017,,,19,,,,,26,,,25,19
28/5/2017,,,9,,,,,21,,,26,13
29/5/2017,,,8,,,,,19,,,20,13
30/5/2017,,,12,,,,,22,,,24,14
31/5/2017,,,13,,,,,24,,,26,18
1/6/2017,,,9,,,,,15,,,23,18
2/6/2017,,,11,,,,,21,,,28,13
3/6/2017,,,,,,,,11,,,14,7
4/6/2017,,,,,,,,14,,,14,8
5/6/2017,,,,,,,,16,,,14,10
6/6/2017,,,5,,,,,14,,,14,10
7/6/2017,,,6,,,,14,15,11,,18,11
8/6/2017,,,6,,,,14,15,14,,17,12
9/6/2017,,,8,,,,,15,12,,19,10
10/6/2017,,,13,,,,,18,16,,17,14
11/6/2017,,,17,,,,,27,20,,17,23
12/6/2017,,,18,,,,,30,23,,28,24
13/6/2017,,,17,,,,21,27,20,,21,19
14/6/2017,,,12,,,,17,,15,,12,16
15/6/2017,,,27,,,,28,32,26,,24,28
16/6/2017,,,27,,,,25,28,25,,24,25
17/6/2017,,,,,,,22,23,19,,19,21
18/6/2017,,,,,,,16,18,13,,18,15
19/6/2017,,,12,,,,19,20,15,,20,18
20/6/2017,,,14,,,,23,23,19,,20,20
21/6/2017,,,,,,,18,26,17,,20,18
22/6/2017,,,,,,,18,20,16,,21,18
23/6/2017,,,,,,,13,19,9,,16,11
24/6/2017,,,,,,,14,19,11,,13,13
25/6/2017,,,,,,,15,20,12,,,11
26/6/2017,,,,,,,15,19,13,,19,12
27/6/2017,,,,,,,16,21,14,,14,14
28/6/2017,,,,,,,13,15,12,,18,12
29/6/2017,,,,,,,19,20,16,,20,18
30/6/2017,,,6,,,,16,18,12,,23,13
1/7/2017,,,6,,,,17,19,15,,15,15
2/7/2017,,,9,,,,18,23,19,,,18
3/7/2017,,,8,,,,16,20,16,,,15
4/7/2017,,,6,,,,17,22,16,,,14
5/7/2017,,,6,,,,16,19,16,,,17
6/7/2017,,,10,,,,15,18,15,,19,14
7/7/2017,,,7,,,,11,12,9,,,10
8/7/2017,,,5,,,,16,21,13,,18,13
9/7/2017,,,7,,,,13,17,13,,16,12
10/7/2017,,,,,,,18,20,16,,15,15
11/7/2017,,,10,,,,20,22,15,,31,16
12/7/2017,,,8,,,,20,21,14,,16,14
13/7/2017,,,5,,,,17,21,12,,14,11
14/7/2017,,,5,,,,18,24,14,,18,12
15/7/2017,,,14,,,,21,26,16,,20,18
16/7/2017,,,10,,,,18,20,13,,12,13
17/7/2017,,,9,,,,17,20,11,,14,14
18/7/2017,,,9,,,,17,20,14,,20,18
19/7/2017,,,9,,,,17,19,14,,17,16
20/7/2017,,,13,,,,19,25,13,,15,14
21/7/2017,,,15,,,,19,24,13,,19,16
22/7/2017,,,10,,,,14,20,10,,15,12
23/7/2017,,,11,,,,18,22,12,,22,14
24/7/2017,,,12,,,,18,25,11,,16,14
25/7/2017,,,14,,,,16,21,10,,,13
26/7/2017,,,9,,,,15,21,8,,16,10
27/7/2017,,,13,,,,18,23,12,,16,16
28/7/2017,,,11,,,,16,20,10,,13,13
29/7/2017,,,12,,,,19,26,16,,19,17
30/7/2017,,,17,,,,22,27,17,,31,22
31/7/2017,,,20,,,,22,28,18,,28,21
1/8/2017,,,20,,,,25,31,19,,37,26
2/8/2017,,,16,,,,22,28,17,,20,20
3/8/2017,,,16,,,,24,30,20,,24,21
4/8/2017,,,12,,,,20,22,16,,24,19
5/8/2017,,,11,,,,18,20,14,,,17
6/8/2017,,,13,,,,19,22,16,,16,17
7/8/2017,,,,,,,18,22,14,,19,16
8/8/2017,,,,,,,18,21,15,,16,15
9/8/2017,,,7,,,,17,22,13,,25,15
10/8/2017,,,,,,,18,22,13,,,16
11/8/2017,,,7,,,,15,19,12,,,9
12/8/2017,,,8,,,,13,14,10,,,9
13/8/2017,,,8,,,,14,15,10,,,11
14/8/2017,,,11,,,,18,19,13,,,13
15/8/2017,,,6,,,,16,14,14,,,12
16/8/2017,,,10,,,,18,19,14,,,12
17/8/2017,,,7,,,,16,16,12,,10,10
18/8/2017,,,13,,,,23,23,16,,16,15
19/8/2017,,,14,,,,18,,16,,22,13
20/8/2017,,,8,,,,13,,10,,12,8
21/8/2017,,,9,,,,15,,11,,13,10
22/8/2017,,,14,,,,18,20,14,,14,15
23/8/2017,,,11,,,,16,18,11,,15,10
24/8/2017,,,14,,,,19,21,14,,15,14
25/8/2017,,,10,,,,17,20,13,,11,13
26/8/2017,,,13,,,,18,18,15,,15,15
27/8/2017,,,10,,,,14,13,11,,18,
28/8/2017,,,11,,,,17,21,13,,20,
29/8/2017,,,18,,,,23,30,19,,23,
30/8/2017,,,14,,,,23,28,19,,24,19
31/8/2017,,,11,,,,19,23,15,,16,14
1/9/2017,,,13,,,,19,22,16,,10,15
2/9/2017,,,13,,,,20,22,13,,9,11
3/9/2017,,,12,,,,14,16,10,,10,7
4/9/2017,,,10,,,,14,15,9,,6,7
5/9/2017,,,9,,,,16,16,13,,10,9
6/9/2017,,,9,,,,19,20,15,,11,10
7/9/2017,,,8,,,,16,15,11,,9,8
8/9/2017,,,11,,,,17,16,18,,11,15
9/9/2017,,,10,,,,15,16,14,,10,13
10/9/2017,,,14,,,,22,24,20,,23,19
11/9/2017,,,20,,,,29,33,28,,32,25
12/9/2017,,,21,,,,29,30,26,,24,28
13/9/2017,,,23,,,,29,32,29,,27,30
14/9/2017,,,18,,,,23,26,23,,19,21
15/9/2017,,,17,,,,21,21,17,,16,16
16/9/2017,,,9,,,,15,18,10,,13,10
17/9/2017,,,6,,,,11,11,8,,6,8
18/9/2017,,,11,,,,18,18,12,,9,11
19/9/2017,,,13,,,,16,24,13,,16,13
20/9/2017,,,17,,,,25,31,18,,15,15
21/9/2017,,,28,,,,35,42,33,,30,30
22/9/2017,,,20,,,,25,30,20,,15,21
23/9/2017,,,15,,,,25,28,20,,18,19
24/9/2017,,,16,,,,22,28,19,,18,19
25/9/2017,,,7,,,,14,19,10,,11,10
26/9/2017,,,4,,,,13,15,10,,5,12
27/9/2017,,,11,,,,24,23,14,,6,17
28/9/2017,,,8,,,,16,19,11,,9,9
29/9/2017,,,16,,,,22,26,19,,17,
30/9/2017,,,23,,,,30,34,25,,22,
1/10/2017,,,21,,,,30,36,26,,32,30
2/10/2017,,,16,,,,23,28,17,,21,20
3/10/2017,,,15,,,,22,28,18,,9,17
4/10/2017,,,9,,,,19,24,12,,14,14
5/10/2017,,,10,,,,19,23,13,,13,17
6/10/2017,,,21,,,,26,32,,,22,26
7/10/2017,,,18,,,,27,33,22,,26,23
8/10/2017,,,17,,,,28,38,26,,26,22
9/10/2017,,,15,,,,22,26,20,,16,14
10/10/2017,,,19,,,,27,31,21,,26,23
11/10/2017,,,9,,,,21,23,14,,17,16
12/10/2017,,,23,,,,34,47,24,,31,29
13/10/2017,,,38,,,,44,55,34,,45,42
14/10/2017,,,17,,,,20,23,16,,11,15
15/10/2017,,,13,,,,20,29,11,,12,15
16/10/2017,,,11,,,,16,24,9,,6,11
17/10/2017,,,13,,,,21,28,13,,12,13
18/10/2017,,,15,,,,25,33,16,,16,20
19/10/2017,,,16,,,,25,28,17,,12,19
20/10/2017,,,11,,,,19,22,14,,12,14
21/10/2017,,,25,,,,32,41,22,,24,31
22/10/2017,,,14,,,,25,27,16,,15,20
23/10/2017,,,12,,,,19,26,12,,14,14
24/10/2017,,,10,,,,20,26,11,,11,15
25/10/2017,,,18,,,,27,,20,,21,25
26/10/2017,,,27,,,,35,,24,,40,36
27/10/2017,,,32,,,,45,,24,,39,36
28/10/2017,,,32,,,,37,53,26,,33,38
29/10/2017,,,42,,,,49,61,34,,42,51
30/10/2017,,,40,,,,46,,36,,43,51
31/10/2017,,,33,,,,42,,33,,37,45
1/11/2017,,,35,,,,43,58,32,,37,47
2/11/2017,,,33,,,,43,,31,,39,44
3/11/2017,,,32,,,,40,,32,,36,43
4/11/2017,,,44,,,,51,,39,,45,57
5/11/2017,,,24,,,,33,,25,,23,35
6/11/2017,,,38,,,,48,,32,,38,49
7/11/2017,,,28,,,,38,,25,,,38
8/11/2017,,,25,,,,36,42,25,,,37
9/11/2017,,,18,,,,29,36,19,,,26
10/11/2017,,,18,,,,28,30,18,,,24
11/11/2017,,,12,,,,21,26,14,,,20
12/11/2017,,,18,,,,26,32,17,,,24
13/11/2017,,,24,,,,33,36,20,,,33
14/11/2017,,,29,,,,39,48,23,,,34
15/11/2017,,,24,,,,38,43,21,,,31
16/11/2017,,,18,,,,24,27,15,,,21
17/11/2017,,,25,,,,32,40,19,,,30
18/11/2017,,,42,,,,45,56,25,,,45
19/11/2017,,,28,,,,37,45,25,,,36
20/11/2017,,,14,,,,23,28,16,,,19
21/11/2017,,,11,,,,19,24,13,,,17
22/11/2017,,,19,,,,27,34,16,,,22
23/11/2017,,,10,,,,17,23,12,,15,17
24/11/2017,,,10,,,,20,26,13,,20,18
